	0004069a1f2c3f2b14511a4f367e485d	0013ada35a72573fde974722d6f46269	0074f0d3d22016bcdf28ee53c8a5062b	012ade16945709e69650957b8fdeb021	015bcc773d2fe77d5ddf3533aff00a9f	0171c4a4201b9604da3efc9305fc5264	017460a73612042af020d72a944567b4	01809bb355414a0015fd764cba9c5014	01a15bb425333e9bb45a57970a4fd744	01f940cc9606a206fc0f5f4be686142a	01f9feb2a4c23ae6dbbfddd03a30a949	021cc127437b5c0aede393b33d882fa0	022498ce76429e0c6aeebc91003e3cea	022d9bc10db7254d7faa714a29ccfc41	027b52f7e9c453c4db513e9a266b6915	029382fc50a5371c7578fbed50d05276	02c6164bb3acbb7a09c021689f272c1d	02fb4d45edee84cbdf683f6305cedab8	034818a2509951b61eb3afbbc33dede4	03bfa79239ab9d19da70507270999a30	03d3e7bb58e91428021aa104b81737ea	03e5cb38a914eb96483ca630ad1d9277	03f77cf83937ea870b744746c2fb021d	03fe08fa009afab0bb396144e44ab29f	040ebba19e4d72f865ecd3dcdb1e20d3	04594b884377a2bd2550c5d4d956e08b	0487c46a2d3915b718e21857f51cbedb	04a269150d25a2f124c2ea4598ff338d	04aed1229920f03c64ec6efd65afa969	04e01f6d0222f7ae0b5a4180096a7615	04ef5c5db90a704b2a0903ae64a444fc	04fae26c24c8c1aeb7379099ed4b1584	05163992b2900dfeb473198f34648669	051b172334bfa84fa54d8a9f529b5e77	05499b638ac0dd75492cc1937ce93aa6	0573a1a5857d294ca17802105e3cae29	0599a329b2d7c76a78d954fc5e1b7a51	05b7691209e78a8527945f6b5b0bcfb4	05e765450e243def9ae248d02c9cd2d6	05e8e382396ab145840c525c267d4d25	05f6086a8a2cee842fda8dc71868f23d	06019d17a3cd04f8295187a39b9f7cce	063213c83267364b5b0ccf512becab23	063f5f9ab89e7e225a8cc70d0820bce2	06461aee927ad826dda0a5fc6d39c846	0673b3adc860840b18a7e69687f15bdd	068d58684ec6f603e3d04c33b7e171f5	06afebce624262f62bdb4c2a797259a7	06e71388f4d2d3022774b14da2cdc5f7
CIR20-001	8204.983500000046	11234.726499999824	791.1350000000041	261.6055000000025	396.7550000000025	77861.1489999998	0.0	61860.33749999914	2170.0020000000254	13698.05849999987	0.0	13901.406499999826	79765.32000000005	3501.70900000004	3924.6570000000047	69.50400000000171	15525.705500000007	29599.03400000025	10472.318999999989	10630.112500000414	334.1274999999988	84.00700000000049	0.0	6297.670000000043	4603.554000000031	179.44600000000258	1153.0420000000074	11769.18499999997	0.0	208184.37599999987	294.28599999999983	5756.243499999746	113530.48599999973	958.8974999999813	37351.845999999925	31326.109499999933	10140.512000000086	36474.80300000008	0.0	116.17599999999992	0.0	109.9385000000003	4850.947000000012	118.86450000000177	53275.29800000012	124.65900000000109	20503.865000000147	12113.539500000048	15485.741499999836
CIR20-002	11790.872000000083	9603.698999999964	235.63999999999697	102.78899999999588	365.39599999999086	35476.724500000186	0.0	89133.20299999998	1166.1440000000416	14864.368000000059	0.0	18468.55999999997	31281.134499999796	12874.71450000002	4192.934500000013	0.0	1062.4094999999961	36602.642500000016	3014.079500000023	19795.833000000377	355.755499999997	0.0	0.0	4673.64400000003	10783.2545	267.77100000000087	483.33200000000085	14695.023500000489	93.4574999999996	65357.19599999973	0.0	14822.943499999988	94855.77049999963	2687.501499999983	26768.458499999902	19175.088500000318	10014.814000000208	53282.40899999948	0.0	77.49650000000068	197.1685000000063	99.82700000000172	21102.71300000013	193.19549999999938	10411.869999999966	1530.3819999999964	23337.629999999688	8524.850499999888	15257.40400000001
CIR51-005	0.0	175.6994999999954	165.78200000000064	79.87649999999772	101.27700000000185	185.14250000000146	0.0	231.5309999999958	66.33749999999819	0.0	0.0	0.0	153.15250000000066	50.093999999998466	556.0904999999905	43.81999999999877	85.13700000000077	118.20600000000172	89.66699999999969	95.83199999999708	506.7655000000012	0.0	0.0	63.016999999999435	52.319999999997435	82.83999999999794	116.5764999999982	55.74299999999964	46.011000000000955	337771.00450000045	196.91999999999993	0.0	0.0	138.50550000000058	0.0	150.0834999999958	100.27999999999508	1327.3494999999875	0.0	60.0324999999998	0.0	75.10650000000022	0.0	160.1360000000001	48.9149999999979	0.0	47.937999999999256	170.66399999999575	166.86999999999261
CIR4-003	13517.308000000212	5140.850000000106	150.22049999999848	138.34799999999987	72.92950000000022	63885.10150000039	0.0	78510.50549999902	2649.807000000012	11058.27350000004	0.0	22749.73250000017	35276.72149999984	11513.677500000027	5508.155999999989	84.12250000000024	192.2375000000004	45593.025999999736	3753.759000000031	56630.47349999997	144.0119999999991	44.93599999999997	0.0	8315.735499999886	10008.962999999996	126.38199999999806	925.7614999999976	14219.824000000175	64.98849999999894	186516.8660000003	0.0	10666.68699999999	89180.9875000003	5415.145999999997	37055.18299999998	21456.02200000015	17114.90700000008	46045.76099999948	0.0	0.0	76.82500000000063	0.0	11263.899500000014	148.3760000000045	52313.76449999976	6765.179000000018	37170.89749999992	31856.678500000395	22510.183999999823
CIR18-002	52941.08499999988	9086.655499999677	840.0699999999933	0.0	347.2559999999872	66397.74550000024	0.0	54541.27700000026	3674.371500000008	4577.725999999993	474.31550000000084	24139.651999999667	327313.3804999992	11496.252999999939	4894.121500000002	91.76999999999799	504.57599999999917	38891.887499999735	7651.873500000003	13420.3910000001	317.0630000000008	76.30000000000092	0.0	7505.23800000008	18100.39299999978	72.76199999999824	922.7819999999992	21958.641999999454	0.0	91585.36100000064	0.0	28880.580000000133	60127.751000000324	5074.480000000017	31777.97199999925	22308.879000000117	50666.160999999476	67214.96149999992	0.0	226.56749999999957	260.72900000000544	0.0	24274.75350000049	184.8015000000016	64966.810000000085	326.7354999999951	39073.51900000003	42487.16149999915	23167.050499999357
CIR41-001	30491.628999999903	26731.550500000278	245.0249999999985	106.3120000000012	245.04650000000552	10490.428500000009	0.0	8837.014499999985	7881.10650000005	4183.145999999975	0.0	19121.83699999998	28893.640499999834	7983.987500000021	2505.240500000013	0.0	32533.307500000006	49390.12050000027	2928.543000000003	88047.34149999963	218.19999999999862	134.34400000000016	199.35550000000083	10041.506500000085	8401.004499999864	211.33500000000114	1202.8729999999905	8077.123999999847	115.44749999999954	67176.81349999951	0.0	20211.350499999942	76548.10499999941	2511.224499999968	21297.92400000005	25681.387999999828	20750.67649999997	34865.0599999999	0.0	63.39400000000036	97.49949999999964	0.0	715.9119999999871	0.0	34924.90099999984	319.0770000000058	88557.44550000096	29353.288500000483	16682.043500000047
CIR63-002	18869.083000000064	6909.40550000001	291.7649999999979	67.49650000000089	175.19999999999246	25815.436500000033	0.0	7138.789999999956	7320.662500000097	11013.73249999983	387.06450000000086	17218.028499999644	44617.29650000019	10561.735000000062	1092.5845000000113	3540.934500000001	382.28549999999717	43357.24649999976	707.663999999999	10282.5290000001	493.88600000000054	62.785500000000496	99.22500000000136	3287.9995000000013	5358.714500000002	138.66300000000024	1293.0420000000004	15701.618499999819	73.46550000000015	64602.936999999896	0.0	12512.55399999993	44033.33299999979	3339.2570000000164	24557.98950000021	23066.814500000106	17675.43950000026	34014.090000000455	0.0	259.204999999998	1745.4915000000335	0.0	142.93500000000634	0.0	37352.4850000001	290.7959999999952	17426.476499999982	31218.537499999933	16216.657499999757
CIR19-001	7493.750000000218	23330.37700000009	321.0479999999999	316.2060000000007	271.90799999998995	24185.17549999995	0.0	57084.64799999994	2425.235500000017	9180.903500000088	438.8944999999958	22300.370999999654	51947.03400000022	2532.8560000000084	3441.3299999999977	192.15600000000202	2221.403000000005	41139.284499999914	1318.1580000000074	28849.438999999853	167.78299999999945	55.87049999999979	0.0	9153.903500000124	7245.051500000027	0.0	1280.0799999999942	49594.539500000945	135.42299999999904	94073.74249999928	0.0	16480.03949999992	44742.32900000041	5529.4554999999655	22977.372000000152	28182.710500000576	23056.465500000122	129945.23950000008	0.0	162.48450000000048	215.91899999999802	0.0	9591.205000000433	179.25199999999882	32087.85549999943	191.53750000000284	109917.80599999984	26125.797500000263	11003.391999999887
CIR5-001	31469.8519999987	30378.92750000002	250.29700000000446	171.05150000000157	455.9894999999817	48677.55250000023	0.0	124087.76949999965	5252.414999999998	186274.69399999848	728.1074999999823	30828.4999999998	42223.91849999995	12101.36249999997	4574.932500000017	82.87799999999922	661.3919999999988	25989.625500000388	2248.976999999992	85429.6269999997	110.49399999999994	72.10499999999931	0.0	7768.495499999903	10295.348499999813	271.6250000000042	664.5755000000006	15618.957999999957	86.38649999999866	74773.95450000116	0.0	24675.987500000294	80143.74900000106	4910.591000000038	22702.509499999804	30961.23449999971	28206.343499999697	40295.28899999988	0.0	181.1890000000016	497.04	211.75099999999932	3266.9770000002227	137.7810000000012	27052.179499999693	12599.343000000039	71308.79999999996	31211.00349999962	13367.263000000188
CIR55-002	13648.481000000576	15351.011500000615	397.15499999999815	206.2359999999936	187.82400000000226	10945.466499999931	0.0	27296.04850000013	12795.659500000125	10836.483000000071	0.0	21363.177499999656	40319.88749999978	9930.038499999979	3482.169499999964	0.0	448.00950000000086	41148.93949999998	1361.7659999999905	100557.19149999981	174.1794999999993	0.0	0.0	8611.776500000007	21175.64050000002	336.3489999999956	654.8920000000006	19359.13000000028	76.29999999999998	57471.597999999736	0.0	31533.013999999766	32637.5865	6500.574500000002	81159.58049999997	19597.041999999936	41507.7395000007	51952.63700000081	0.0	76.43999999999997	1238.8335000000166	129.82900000000393	1003.4780000000208	246.34	30848.144999999433	76.61500000000113	52949.27800000007	62097.57749999991	29435.574000000342
CIR26-002	13510.336499999506	5407.037999999923	571.9334999999978	282.2874999999972	320.2720000000002	28184.68800000004	0.0	61943.01700000053	2197.555500000081	9516.376999999822	344.12400000000633	18494.571000000047	50660.98149999999	9373.81400000002	3786.873500000024	0.0	1330.5939999999948	43847.15550000007	3182.4334999999955	27472.48649999953	490.7010000000035	92.06399999999994	98.05499999999849	6323.135000000039	7612.118500000072	248.064000000003	555.3349999999978	43975.78699999998	0.0	96252.1955	0.0	17245.842000000055	43930.45450000019	4342.722500000005	22005.36049999981	23400.74299999977	25425.66199999979	129441.45249999904	0.0	0.0	177.22800000000424	0.0	7983.112999999979	418.6735000000064	34656.94000000014	1032.5934999999902	54314.99950000053	25441.29199999998	16054.427999999854
CIR5-002	32503.691500000412	28023.651500000124	355.62299999999743	132.43100000000126	143.51050000000296	64237.38600000001	0.0	68760.71349999969	7520.779999999871	9284.36499999999	0.0	25393.015999999967	36307.344000000354	7082.669999999971	4402.247999999981	105.97250000000028	168.16799999999995	33328.31349999959	3306.4680000000203	21064.586500000067	156.29900000000092	84.4305000000002	0.0	10236.769499999931	20061.233500000213	122.13599999999886	513.9060000000019	18289.787499999984	0.0	99824.47300000141	242.7685000000005	25936.819000000283	96781.04399999949	3026.3850000000884	21179.487000000423	21041.24100000045	27201.981999999956	74058.0034999993	0.0	43.71999999999972	194.999000000004	0.0	11931.387000000315	126.72999999999723	29250.142999999698	1729.3259999999887	55443.93650000095	30119.515999999727	12581.457999999908
CIR55-001	15298.54499999982	3773.172000000292	363.6419999999995	55.258499999998506	85.7150000000037	24787.271499999937	0.0	4772.407499999978	5936.616499999903	22740.03649999982	0.0	16279.691000000159	21226.631500000043	6271.398999999938	3678.287999999997	79.46049999999829	7909.814500000017	33371.04000000004	5811.697500000014	39663.29600000056	196.11349999999948	0.0	295.8735000000006	5162.4344999999985	7152.985000000012	0.0	983.6795000000033	52822.689999999406	89.29799999999945	69061.29199999964	0.0	18761.78999999989	32719.470499999818	5707.690999999922	24492.177500000093	17241.968000000026	19835.858000000364	153471.3234999995	0.0	194.2385000000014	3312.806500000027	53.43450000000081	1268.8349999999616	0.0	24784.15250000031	144.4079999999999	32503.145999999684	31693.453999999838	13041.088999999763
CIR7-001	18315.12749999998	3538.6200000001345	526.2325000000031	184.46349999999939	249.0520000000008	109251.30399999984	0.0	66679.76900000028	1970.870000000053	2780.0345000000316	329.81550000000107	13501.592999999844	23273.29450000019	7454.671500000017	4685.890500000045	0.0	212.24749999999958	39819.74499999969	3758.511000000014	10897.572000000206	224.7460000000013	60.0050000000011	0.0	3865.093500000085	4883.585500000046	0.0	1647.0520000000022	20481.18550000007	0.0	64545.52099999963	0.0	8793.059999999874	80919.97950000044	6393.60949999997	26412.509000000064	27857.32499999952	11998.515499999998	64998.89799999966	0.0	92.02199999999964	0.0	314.7379999999893	29352.47349999996	151.37100000000274	43959.45799999996	239588.3025000025	26725.96349999997	8876.125500000122	16611.59450000035
